These gay marriage laws have invaded our religious rights.,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
The government needs to stay out of my bedroom.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS TRESPASSING
We need to strengthen our civil liberties.,EXTENT OF SOCIAL PROBLEMS IS EXTENT OF AFFLICTION,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS STRENGTHENING AN OBJECT
The government must shore up support for our religious freedoms.,TRUST IN GOVERNMENT IS A BUILDING,GOVERNMENT'S POSITIVE TREATMENT OF RIGHTS IS SUPPORTING A PHYSICAL STRUCTURE
House Democrats and Republicans moved closer to agreeing on a budget today.,POLITICAL PARTIES ARE CONTAINERS,GOVERNMENTAL AGREEMENT IS PHYSICAL PROXIMITY
He salivated with the thought of earning more money.,IMPEDIMENTS TO ACTION ARE PHYSICAL IMPEDIMENTS TO MOTION,GREED IS HUNGER
The robber baron hungered for even greater profits.,MORE IS BIG,GREED IS HUNGER
This group contains twenty members.,COMPUTERS ARE PEOPLE,GROUPS ARE CONTAINERS
There are twenty members in this group.,GROUP IS A BODY,GROUPS ARE CONTAINERS
"Earth is part of the group of ""terrestrial"" planets.",ABILITY TO EVALUATE IS ABILITY TO SEE,GROUPS ARE PART-WHOLE STRUCTURES
The Milky Way belongs to a cluster of galaxies.,ABILITY TO EVALUATE IS ABILITY TO SEE,GROUPS ARE POSSESSORS
Our galaxy has at least 100 billion planets.,HIGH STATUS IS UP,GROUPS ARE POSSESSORS
She guided him through the problem.,ASSESSING IS MEASURING,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She walked him through the analysis.,ASSESSING IS MEASURING,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
She led him through the rough parts of the course.,OTHER,GUIDED ACTION IS GUIDED MOTION ALONG A PATH
the gun lobby has squashed federal funding,UNCONSCIOUS IS DOWN,GUN CONTROL ADVOCACY IS PHYSICAL HARM
oppressive shackles of gun control,CONTROL IS A POSSESSION,GUN CONTROL IS PHYSICAL RESTRAINT
gun control sickness,GUN VIOLENCE IS PHYSICAL HARM,GUN CONTROL REGULATION IS A DISEASE
saddle the American people with gun control,ACTION IS BEING IN A LOCATION,GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
gun control trap,CONTROL IS A POSSESSION,GUN CONTROL REGULATION IS A MOTION IMPEDIMENT
Cynicism has killed the gun-control debate,COGNIZING IS EATING,GUN DEBATE IS A LIVING ENTITY
cancerous gun violence,BEING IN A HIGH SOCIAL CLASS IS BEING HIGH ON A SCALE,GUN VIOLENCE IS A PHYSICAL AFFLICTION
plague of gun violence,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,GUN VIOLENCE IS A PHYSICAL AFFLICTION
‘America’s gun disease is a national security issue’,GUNS ARE A NATURAL DISASTER,GUNS ARE A DISEASE
avalanche of guns,BEING IN A HIGH SOCIAL CLASS IS BEING HIGH ON A SCALE,GUNS ARE A NATURAL DISASTER
"The primary reason Americans are addicted to guns is due to the National Rifle Association's very effective — and immoral — campaign to instill fear into the heart of our citizens, which has paralyzed the soul of America.",ACHIEVING A PURPOSE IS REACHING A DESTINATION,GUNS ARE DRUGS
altar of gun ownership,BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,GUNS ARE OBJECTS OF WORSHIP
worship guns,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,GUNS ARE OBJECTS OF WORSHIP
glorify firearms,GUNS ARE MAGICAL,GUNS ARE OBJECTS OF WORSHIP
gun-infested state,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,GUNS ARE PESTS
I'm soaring with joy.,UNDERSTANDING IS GRASPING,HAPPINESS IS VERTICALITY
His spirits fell.,BEING IMMORAL IS BEING LOW,HAPPINESS IS VERTICALITY
That boosted my spirits.,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,HAPPY IS UP
My spirits rose.,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,HAPPY IS UP
You're in high spirits.,BEING WEALTHY IS BEING AT A HIGH LOCATION,HAPPY IS UP
Thinking about her always gives me a lift.,THINKING IS PERCEIVING,HAPPY IS UP
He's at the peak of health.,BEING WEALTHY IS BEING AT A HIGH LOCATION,HEALTH IS UP
He's in top shape.,HEALTH IS UP,HEALTH IS UP
He's down with the flu.,ADDRESSING POVERTY IS TREATING AN ILLNESS,HEALTH IS VERTICALITY
Our work in the African continent [. . .] is supported by Tear Fund,ASSISTANCE IS SUPPORT,HELP IS PHYSICAL SUPPORT
Our conservation program needs your support.,ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT,HELP IS PHYSICAL SUPPORT
I've really been leaning on my friends the past few months.,ASSISTANCE IS SUPPORT,HELP IS PHYSICAL SUPPORT
He's gone over my head to the top supervisor.,UNDERSTANDING IS FOLLOWING,HIERARCHY IS A VERTICAL STRUCTURE
He has a lofty position.,HIGH STATUS IS UP,STATUS IS VERTICALITY
He'll rise to the top.,HIGH STATUS IS UP,HIGH STATUS IS UP
He's at the peak of his career.,HIGH STATUS IS UP,HIGH STATUS IS UP
He's climbing the ladder of success.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,HIGH STATUS IS UP
In that community there is little opportunity for upward mobility.,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,HIGH STATUS IS UP
They are at the bottom of the social hierarchy.,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,HIGH STATUS IS UP
She fell in status.,LESS IS DOWN,STATUS IS VERTICALITY
"This is what happens when science serves up facts more indigestible than evolution. We end up with a society where the masses live in outright ignorance and denial, while the dominant institutions, thanks to market and political expediency, continually reorganize themselves around actionable intelligence as it comes in.",SOCIAL PROBLEMS ARE DISEASES,IDEAS ARE FOOD
Food for thought nust be appetizing. Chemistry students usually can write acceptable exposition if they know good writing is expected,INTEREST IN IDEAS IS APPETITE FOR FOOD,IDEAS ARE FOOD
You'd need an electron microscope to find the point of this essay.,ECONOMY IS A MACHINE,IDEAS ARE OBJECTS
The theory of relativity gave birth to an enormous number of ideas in physics.,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS,IDEAS ARE PEOPLE
He is the father of modern biology.,BODY IS A CONTAINER FOR EMOTIONS,IDEAS ARE PEOPLE
Whose brainchild was that?,MIND IS A CONTAINER,IDEAS ARE PEOPLE
Look at what his ideas have spawned.,EXISTENCE IS VISIBILITY,IDEAS ARE PEOPLE
Those ideas died off in the Middle Ages.,OTHER,IDEAS ARE PEOPLE
His ideas will live on forever.,BEING ALIVE IS BEING PHYSICALLY AT THIS LOCATION,IDEAS ARE PEOPLE
Cognitive psychology is still in its infancy.,UNDERSTANDING IS DIGESTING,IDEAS ARE PEOPLE
That's an idea that ought to be resurrected.,THINKING IS MOVING,IDEAS ARE PEOPLE
He breathed new life into that idea.,CREATING IS MAKING,IDEAS ARE PEOPLE
I have an idea.,ASSESSING IS MEASURING,IDEAS ARE POSSESSIONS
She gave me a good idea.,ASSESSING IS MEASURING,IDEAS ARE POSSESSIONS
Keep your opinion to yourself!,RELATEDNESS IS PROXIMITY,IDEAS ARE POSSESSIONS
Shatter the rules of the market economy,ECONOMY IS A MACHINE,ILLEGAL ACTIVITY IS BREAKING A PHYSICAL OBJECT
He's a crooked politician.,NONFUNCTIONAL LEGISLATURE IS A BROKEN MACHINE,IMMORAL IS CROOKED
The consequence of idolatry is the moral disintegration of human society.,SOCIAL PROBLEMS ARE DISEASES,IMMORALITY IS DEGENERATION
'It’s sick and disgusting that a painting like this can go on show so soon after my daughter was murdered.,DIFFICULTY IS HARDNESS,IMMORALITY IS DISEASE
,NONE,POLITICAL UNREST IS A WILDFIRE
A big part of this mission was not to contaminate the planet with Earth organisms.,MANNER OF ACTION IS MANNER OF MOVEMENT,IMPORTANCE IS SIZE
Texaco is a relatively small player in the California gasoline market but a bigger factor in the Eastern states that want to follow California's lead.,LEADING A NATION IS DRIVING A VEHICLE,IMPORTANCE IS SIZE
That's a lightweight issue.,LESS IS SMALL,IMPORTANCE IS WEIGHT
This is a substantive / substantial problem for us.,MORE IS BIG,IMPORTANCE IS WEIGHT
The issue is central to these negotiations.,IMPORTANT IS CENTRAL,IMPORTANT IS CENTRAL
"The World Bank has issued its latest index of corruption and transparency. The world’s largest democracy, India, is looking a bit red-faced.",SEEING IS TOUCHING,INABILITY TO EVALUATE GOVERNMENT IS INABILITY TO SEE
"Bloomberg Goes to Washington to Push Gun Laws, but Senate Has Other Ideas",ACHIEVING A PURPOSE IS REACHING A DESTINATION,INCITING GOVERNING ACTION IS FORCED MOVEMENT
Livingston County judge: Cuomo administration steamrolled lawmakers on gay marriage vote,ACTION IS BEING IN A LOCATION,INCITING GOVERNING ACTION IS FORCED MOVEMENT
"As It Opens to Outsiders, Cuba Is Infected by Crime",EXPERIENCING A STATE IS BEING AT A LOCATION,INCREASE IN CRIME IS SPREAD OF DISEASE
"Stay up to date on Sunlight’s work in D.C., throughout the country and around the world, as well as the latest open government, transparency and technology news.",MANNER OF ACTION IS MANNER OF MOVEMENT,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING LIGHT
"Increasing transparency in government (title of article, International Journal on World Peace)",INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING TRANSPARENCY,INCREASING EVALUABILITY OF GOVERNMENT IS INCREASING TRANSPARENCY
,NONE,POLITICAL UNREST IS A WILDFIRE
"Debt, debt, debt; we're drowning in it. This morning, the Office for National Statistics published the latest estimates of public sector borrowing. Though borrowing is falling faster than anticipated, thanks to the fact that spending cuts are finally beginning to kick in, the national debt has risen to 64.2 per cent of GDP. More significantly, we now owe more than £1 trillion, or around £16,000 for every person in the country.",FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,INCREASING GOVERNMENT DEBT IS RISING WATER LEVEL
"The point, however, is that saying that government is inefficient because it does not turn a profit is the equivalent of saying that Peyton Manning is a poor quarterback because he doesn’t hit enough home runs. He’s not supposed to.",ACHIEVING A PURPOSE IS REACHING A DESTINATION,INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS
"The business of municipal government is, in general, the most poorly managed business in the world.",INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS,INEFFECTIVE GOVERNMENT IS A POORLY-MANAGED BUSINESS
"Tax Revolt: The Rebellion Against an Overbearing, Bloated, Arrogant, and Abusive Government",GOVERNMENT'S HARMFUL TREATMENT OF RIGHTS IS ATTACKING,INEFFICIENT GOVERNMENT IS A BLOATED BODY
Tom Barrett: Put state government on a diet,SUBJUGATION IS DOWN,INEFFICIENT GOVERNMENT IS A BLOATED BODY
,NONE,POLITICAL UNREST IS A WILDFIRE
The upwardly mobile are moving into nicer neighborhoods.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS
Moving up the social ladder: The bottom rung vs the top rung,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,INEQUALITY IS BEING ON DIFFERENT VERTICAL LEVELS
Germany Leads the World,GOVERNMENT IS A LEADER,INFLUENTIAL NATIONS ARE LEADERS
China leads successful wildlife crime crackdown,EXPERIENCING A STATE IS BEING AT A LOCATION,INFLUENTIAL NATIONS ARE LEADERS
The detective couldn't get much information out of the partial shoe print.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,INFORMATION IS CONTENTS
Tree rings contain the story of the region.,INFORMATION IS CONTENTS,INFORMATION IS CONTENTS
It was years before the fossils yielded any valuable information.,ABILITY TO EVALUATE IS ABILITY TO SEE,INFORMATION IS CONTENTS
Senate Republicans blocked legislation Wednesday that would have established a  billion jobs program putting veterans back to work tending to the country's federal lands and bolstering local police and fire departments.,SUBJUGATION IS DOWN,INHIBITTING ENACTMENT OF LEGISLATION IS IMPEDING MOTION
This mini-controversy erupted when Republicans introduced a string of amendments in a final effort to obstruct passage of the reconciliation bill.,CONSCIOUS IS UP,INHIBITTING ENACTMENT OF LEGISLATION IS IMPEDING MOTION
"Religious institutions are businesses, the sermons are infomercials, the verse are nothing but commercial slogans.",INSTITUTION IS A BUSINESS,INSTITUTION IS A BUSINESS
"Institutions Are Businesses, Too",INSTITUTION IS A BUSINESS,INSTITUTION IS A BUSINESS
"Society’s great institutions are factories of ideas, regularly churning out new frameworks, insights, and understanding.",FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,INSTITUTION IS A FACTORY
"In this view, educational instititions are factories that take less productive workers as their raw materials, apply doses of training, and create more productive workers as outputs.",INSTITUTIONS ARE BUILDINGS,INSTITUTION IS A FACTORY
"More especially, the analogy mentioned between institutions and machines must not be interpreted as proposing the theory that institutions are machines—in some essentialist sense.",INSTITUTION IS A MACHINE,INSTITUTION IS A MACHINE
I would venture to conclude from this that institutions are vehicles of subcultures driven by groups of people with a common destination,INSTITUTION IS A VEHICLE,INSTITUTION IS A VEHICLE
"May 27, 2011 – The “health” of an institution is measured by the effectiveness of its organization and mission, and also by how well it plans for the future.",BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL,INSTITUTION IS AN ORGANISM
,NONE,POLITICAL UNREST IS A WILDFIRE
The Crumbling Walls of the Roman Catholic Church,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,INSTITUTIONS ARE BUILDINGS
Institutional reform,ACTION IS BEING IN A LOCATION,INSTITUTIONS ARE BUILDINGS
"Their practices and policies have put them right in the cross hairs and it is only a matter of time before someone pulls the trigger. When that happens, one will be left to wonder whether it is a suicide, a homicide or a mercy killing.",CONTROL IS A POSSESSION,INSTITUTIONS ARE PEOPLE
Trading has really heated up this week.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,INTENSITY OF ACTIVITY IS HEAT
He has an appetite for learning.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,INTEREST IN IDEAS IS APPETITE FOR FOOD
He has an insatiable curiosity.,SEEING IS TOUCHING,INTEREST IN IDEAS IS APPETITE FOR FOOD
She's the kind of person you always need to sugar-coat it for to get her to do anything.,EXISTING IS BEING PHYSICALLY AT THIS LOCATION,INTERESTING IDEAS ARE APPETIZING FOODS
France has close ties to former colony Tunisia,EXPERIENCING A STATE IS BEING AT A LOCATION,INTERNATIONAL ASSOCIATION IS CONNECTION
Japan's Spat With China Takes Big Toll on Tourism,EXPERIENCING A STATE IS BEING AT A LOCATION,INTERNATIONAL DISAGREEMENTS ARE QUARRELS
,NONE,POLITICAL UNREST IS A WILDFIRE
Which country is your country's best friend?,EXPERIENCING A STATE IS POSSESSING AN OBJECT,INTERNATIONAL RELATIONS ARE INTERPERSONAL RELATIONSHIPS
,NONE,POLITICAL UNREST IS A WILDFIRE
Emigration has threatened to unravel the fabric of this small society.,ABILITY TO EVALUATE IS ABILITY TO SEE,INTERRELATEDNESS IS PHYSICAL INTERCONNECTEDNESS
The chairman has managed to weave together quite a coalition,FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,INTERRELATEDNESS IS PHYSICAL INTERCONNECTEDNESS
"Feb 24, 2007 – A judge is often thought of in terms of a referree. But can a judge really be as objective as a sporting umpire?",DIFFERENT MEANS OF ACHIEVING A PURPOSE ARE DIFFERENT PATHS TO A DESTINATION,JUDGES ARE SPORTS REFEREES
I see what you mean.,KNOWING IS SEEING,KNOWING IS SEEING
Something doesn't smell quite right here.,OTHER,KNOWING IS PERCEIVING
Listen to what your father tells you.,MIND IS A CONTAINER,KNOWING IS PERCEIVING
"I have no idea what my friends are doing, they've kept me completely in the dark.",OTHER,KNOWING IS PERCEIVING
I see what you mean.,KNOWING IS SEEING,KNOWING IS SEEING
"I've almost got an idea, but I can't quite put my finger on it.",KNOWING IS TOUCHING,KNOWING IS TOUCHING
I could never put my finger on what the problem was. I felt crazy at times and there were so many times that I would approach him with a very well-thought out ...,OTHER,KNOWING IS TOUCHING
"Aug 25, 2010 – And so, two of the main pillars of our democracy—a free press and the courts—will be assailed at the same time.",DEMOCRACY IS A PLANT,LAW ENFORCEMENT IS SUPPORTING A STRUCTURE
How to Build A Law,CREATING A LAW IS GROWING A PLANT,LAWS ARE OBJECTS
dismantle gun laws,GUN CONTROL REGULATION IS A DISEASE,LAWS ARE PHYSICAL STRUCTURES
Out of these discussions will grow legislation of farreaching importance.,ACCEPTING IS SWALLOWING,LAWS ARE PLANTS
"Obama is the head of the country, whether some people don't like democracy or not.",LEADER OF A NATION IS HEAD OF BODY,LEADER OF A NATION IS HEAD OF BODY
The president drove the nation into a ditch.,GOVERNMENT IS A DRIVER,LEADING A NATION IS DRIVING A VEHICLE
Obama on GOP: 'They Drove The Country Into A Ditch...Now They Want The Keys Back',ACHIEVING A PURPOSE IS REACHING A DESTINATION,LEADING A NATION IS DRIVING A VEHICLE
Where was he when he drove our country off a cliff?,ABILITY TO EVALUATE IS ABILITY TO SEE,LEADING A NATION IS DRIVING A VEHICLE
The president is steering the country into unknown waters.,LEADING A NATION IS STEERING A BOAT,LEADING A NATION IS STEERING A BOAT
This gives me a great idea!,ASSESSING IS MEASURING,LEARNING IS ACQUIRING
I got a much better idea of what was going on after the last meeting.,KNOWING IS SEEING,LEARNING IS ACQUIRING
"She had acquired an intimate knowledge of the terrain, which now helped her to travel quickly.",INFORMATION IS CONTENTS,LEARNING IS ACQUIRING
Her experience gave her a great deal of knowledge.,INFORMATION IS CONTENTS,LEARNING IS ACQUIRING
"Congress is producing little this election year that will become law, yet both parties are churning out bills designed to make the other side look bad.",GOVERNMENT AND CITIZENS ARE PARTNERS,LEGISLATIVE ACTIVITY IS MAKING OBJECTS
Her temperature is going down.,BEING IMPOVERISHED IS BEING AT A LOW LOCATION,LESS IS DOWN
She has very little money.,BEING IMPOVERISHED IS BEING AT A LOW LOCATION,LESS IS SMALL
The number of available parking spaces continues to shrink.,ACCEPTING IS SWALLOWING,LESS IS SMALL
She hasn't gone as far in life as her parents had hoped.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,LIFE IS A JOURNEY
His life has taken a good course.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,LIFE IS A JOURNEY
I go where my path leads me.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,LIFE IS A JOURNEY
I go where my path leads me.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,LIFE IS A JOURNEY
"As I've traveled through life, I've made a lot of friends along the way.",PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,LIFE IS A JOURNEY
"He has changed his direction in life, and taken a more spiritual path.",PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,LIFE IS A JOURNEY
It's time to take the next big step in my life.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,LIFE IS A SEQUENCE OF MOTIONS
"During the Democratic primary in 2008, John Edwards came out swinging but was swiftly knocked out of the election.",POLITICAL PARTIES ARE CONTAINERS,LOSING AN ELECTION IS LOSING A BOXING MATCH
"While Perry appeared to be the frontrunner, Romney came out ahead in the GOP primary.",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,LOSING AN ELECTION IS LOSING A RACE
"In the presidential race of 2008, John McCain came up short.",ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,LOSING AN ELECTION IS LOSING A RACE
"During the Republican primary, several candidates jockeyed for the frontrunner position, but Huntsman quickly fell behind and bowed out.",COMPETITION IS A RACE,LOSING AN ELECTION IS LOSING A RACE
"It was a hard-fought battle, but in the end Romney didn't have the numbers to overpower Obama.",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,LOSING AN ELECTION IS LOSING A WAR
"While at first the numbers were on his side, eventually Gore had to admit defeat to Bush in 2000.",MANNER OF ACTION IS MANNER OF MOVEMENT,LOSING AN ELECTION IS LOSING A WAR
He is low on the totem pole.,BEING IMPOVERISHED IS BEING AT A LOW LOCATION,LOW STATUS IS DOWN
The engine is dying; we need to repair it.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,MACHINES ARE PEOPLE
"Before we draw any conclusions, we must weigh both sides of the issue.",MAKING A DECISION IS WEIGHING,MAKING A DECISION IS WEIGHING
It is unclear how the new law applies to this situation.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,MAKING RELATED IS CAUSING CONTACT
We're skipping right along.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,MANNER OF ACTION IS MANNER OF MOVEMENT
I'm walking on egg shells.,THINKING IS MOVING,MANNER OF ACTION IS MANNER OF MOVEMENT
We slogged through it.,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,MANNER OF ACTION IS MANNER OF MOVEMENT
Do it this way.,PROVING IS SHOWING,MEANS ARE PATHS
However you want to go about it is fine with me,ASSESSING IS MEASURING,MEANS ARE PATHS
Let me make a mental note of that.,MIND IS A CONTAINER,MEMORIZATION IS WRITING
It's imprinted in my mind forever.,UNDERSTANDING IS DIGESTING,MEMORIZATION IS WRITING
Do the exercises at the end of this chapter.,ASSESSING IS MEASURING,MIND IS A BODY
She came to a calculated decision.,MAKING A DECISION IS WEIGHING,MIND IS A COMPUTER
It's all in your mind.,KNOWING IS SEEING,MIND IS A CONTAINER
Keep it in the back of your mind.,MIND IS A CONTAINER,MIND IS A CONTAINER
We're still trying to grind out the solution to this equation.,MAKING A DECISION IS WEIGHING,MIND IS A MACHINE
My mind isn't operating today.,BEING IMPOVERISHED IS BEING AT A LOW LOCATION,MIND IS A MACHINE
Boy the wheels are turning now!,PROGRESSING THROUGH LIFE IS MOVING ALONG A PATH,MIND IS A MACHINE
I'm a little rusty today.,DIFFICULTY IS HARDNESS,MIND IS A MACHINE
We've been working on this problem all day and now we're running out of steam.,PROVING IS SHOWING,MIND IS A MACHINE
The money is all dried up.,LOW STATUS IS DOWN,MONEY IS A LIQUID
Liquid assets.,OPPORTUNITIES ARE LOCATIONS,MONEY IS A LIQUID
Currency,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,MONEY IS A LIQUID
He's just sponging off of you.,SEEING IS TOUCHING,MONEY IS A LIQUID
cash flow,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,MONEY TRANSFER IS FLUID MOTION
The money is gushing out of my retirement account.,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,MONEY TRANSFER IS FLUID MOTION
He's morally bankrupt.,UNCONSCIOUS IS DOWN,MORAL ACTION IS A FINANCIAL TRANSACTION
The government takes good care of its people.,GOVERNMENT IS A SERVANT,MORAL AGENTS ARE NURTURING PARENTS
The CEO looks after her employees with motherly kindness.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,MORAL AGENTS ARE NURTURING PARENTS
"With gentle care and attention, the pastor's congregation will flourish.",BEING POISED TO KNOW IS BEING POSITIONED TO SEE WELL,MORAL AGENTS ARE NURTURING PARENTS
Be straight with me.,ASSISTANCE IS SUPPORT,MORALITY IS STRAIGHTNESS
God-fearing men must keep strictly to the straight and narrow.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,MORAL IS STRAIGHT
He is a deviant.,DISTINGUISHING IS DIVIDING,MORALITY IS A STRAIGHT PATH
He deviated from the straight and narrow.,DISTINGUISHING IS DIVIDING,MORALITY IS A STRAIGHT PATH
She strayed.,BEING IN A LOW SOCIAL CLASS IS BEING LOW ON A SCALE,MORALITY IS A STRAIGHT PATH
"He's pure of heart, and therefore would never hurt someone.",ABILITY TO EVALUATE IS ABILITY TO SEE,MORALITY IS PURITY
Be straight with me.,ASSISTANCE IS SUPPORT,MORALITY IS STRAIGHTNESS
He's a crooked businessman.,NONFUNCTIONAL LEGISLATURE IS A BROKEN MACHINE,MORALITY IS STRAIGHTNESS
He's an upstanding citizen.,CONSCIOUS IS UP,MORALITY IS UPRIGHTNESS
That was a low thing to do.,BEING IMPOVERISHED IS BEING AT A LOW LOCATION,MORALITY IS UPRIGHTNESS
He's a snake in the grass.,ABILITY TO EVALUATE IS ABILITY TO SEE,MORALITY IS UPRIGHTNESS
He is trying to pay off his huge debt.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,MORE IS BIG
The city is expanding the number of recycling containers in parks.,ACTION IS BEING IN A LOCATION,MORE IS BIG
The price of stocks rose.,BEING WEALTHY IS BEING AT A HIGH LOCATION,MORE IS UP
My to-do list is piling up!,MORE IS UP,MORE IS UP
The grazing field was covered with sheep.,ABILITY TO EVALUATE IS ABILITY TO SEE,MULTIPLICITY IS MASS
Scuttling the Ship of State to appease climate activists,ABILITY TO EVALUATE GOVERNMENT IS ABILITY TO SEE,NATION IS A BOAT
Our country is burdened by debt and that may sink us in the rough waters ahead.,UNDERSTANDING IS DIGESTING,NATION IS A BOAT
Within a federalist framework the nation is a body in crisis threatened from within by one of its own. It is about to be dismembered.,NATION IS A BODY,NATION IS A BODY
"Iowa is the heart of the nation, where everyone greets you with a smile and you wave at strangers!",FULLY COMMUNICATING A SEQUENCE OF THOUGHT IS SPELLING,NATION IS A BODY
"“This is a time to build a nation, brick by brick, pillar by pillar, not a time to tear down our brothers and sisters or pillage their property,”",NATION IS A BUILDING,NATION IS A BUILDING
They represent the brick and mortar of our nation's developing infrastructure.,NATION IS A BUILDING,NATION IS A BUILDING
"""Our nation is built on the bedrock principle that governments derive their just powers from the consent of the governed.""",NATION IS A BUILDING,NATION IS A BUILDING
"""Are They Parts of Our Nation? Tanzanian and Zambian University Students’ Attitude to the European and South Asian Minorities Compared""",EXPERIENCING A STATE IS POSSESSING AN OBJECT,NATION IS A COMPLEX STRUCTURE
No one built this country on their own. This nation is great because we built it together.,NATION IS A BUILDING,NATION IS A COMPLEX STRUCTURE
"Our national arguments are family arguments, we still talk to each other at the end of the day.",NATION IS A FAMILY,NATION IS A FAMILY
"If the President doesn't show some leadership, the country will grind to a halt.",BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,NATION IS A MACHINE
...and asked them to be serious towards bringing a full-fledged budget at the earliest to ensure that the country functions smoothly.,ACHIEVING A PURPOSE IS ACQUIRING A DESIRED OBJECT,NATION IS A MACHINE
We must rouse our nation from its slumber.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,NATION IS A PERSON
"Saltykov explored the psychological problems resulting from the shifting of a nation's gears, of creating a new way of life.",DIFFICULTIES IN PROGRESSING THROUGH LIFE ARE IMPEDIMENTS TO MOTION ALONG A PATH,NATION IS A VEHICLE
Only one thing stands between Western civilization and chaos: the United States.,BEING IN A STATE IS BEING AT A POINT ON A LINEAR SCALE,NATION IS AN OBJECT
Our nation contains some of the best entrepreneurs in the world.,NATION IS CONTAINER,NATION IS CONTAINER
"The infrastructure that is the foundation of our nation is eroding, endangering the whole structure of our economy.",NEGATIVELY EVALUATED CONDITIONS ARE HARMFUL AGENTS,NATIONAL INFRASTRUCTURE DETERIORATION IS BUILDING EROSION
Infrastructure: The Foundation for Wealth and Poverty Reduction,ACHIEVING A PURPOSE IS REACHING A DESTINATION,NATIONAL INFRASTRUCTURE IS A BUILDING
But Scott Brown’s win in the Massachusetts Senate race does raise a bigger question: is the system broken? I fear the answer is yes.,EXPERIENCING A STATE IS POSSESSING AN OBJECT,NATIONAL POLITICAL FUNCTIONALITY IS PHYSICAL INTEGRITY
Could Texas be a battleground state?,EXPERIENCING A STATE IS POSSESSING AN OBJECT,NATIONAL POLITICS IS A BATTLEFIELD
Women: We Want You on the Political Battlefield,CONSIDERING THE IMPORTANCE OF RIGHTS IS PLAYING A GAME,NATIONAL POLITICS IS A BATTLEFIELD
Obama accused the Republicans of moving the goalposts in the debate about the deficit.,ACHIEVING A PURPOSE IS REACHING A DESTINATION,NATIONAL POLITICS IS A SPORTS FIELD
